"date","company name","spend","impressions","likecount","commentcount","repostcount","total engagements","conversion","action","type","posturl","postcontent","profileurl","videourl","sharedposturl","created_at","size","url","number of faces","face emotion","face position","face area percentage %","objects","number of objects","primary object","primary object position","primary object area percentage %","secondary object","secondary object position","secondary object area percentage %","text","text length","dominant colour","cta","logos","logo 1 name","logo 1 position","logo 1 area percentage %","logo 2 name","logo 2 position","logo 2 area percentage %","number of persons","person area %","person area","style","tone","voice","sentiment","text area %","empty space %","topic","language","# faces","# persons","# objects","# text length"
"2023-08-22","schneider-electric","12.71","870","30","0","3","33","8","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7099601121001844736","One day to go! Join us at Automation Expo 2023, Booth I1 & I2, Bombay Exhibition Centre, Mumbai, from August 23rd to 26th.Let's shape the future together! 🎉 Register Now - http://spr.ly/6049Pml51#SchneiderElectric #IndustriesOfTheFuture #Sustainability #AutomationExpo2023","https://www.linkedin.com/company/schneider-electric/","","","2023-09-13 9:46:04","800x418","https://rocketium.com/images/cran/prod/assets/2023-09-12-11:00:26699565-1692676803239.jpeg","0","","","0","Rocket","1","Rocket","center-right","12.93162938","","","0","One Day To Go|Reimagine a sustainable|FUTURE|of industries with Electricity 4.0 and|Next-Gen Automation|AUTOMATION|EXPO2023|16"" India International Trade Show|23rd - 26 August, 2023|Bombay Exhibition Centre, Mumbai|Booth No: 11 & 12|Life Is On Schneider|Electric|e|Years in India|Partnering for|sustainability","292","darkslategray","","Schneider Electric, Schneider Electric","Schneider Electric","bottom-left","1.057117225","Schneider Electric","bottom-left","0.5233253589","0","small","0","Modern","Inspirational","Friendly","Positive","29.2","> 40%","Events","English","0","0","1","> 60"
"2023-08-23","schneider-electric","15.55","2364","137","3","2","142","39","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7099963505046355968","Exciting Announcement! Join Sudhir Dembi's thought-provoking session on Aug 24, 2023, at 11:15 am. See you at GRANDE, OPP. HALL NO.1, Bombay Exhibition Centre, Mumbai. Be part of this innovation moment! Register Now - http://spr.ly/6043Ply1N..#SchneiderElectric #IndustriesOfTheFuture #Sustainability #AutomationExpo","https://www.linkedin.com/company/schneider-electric/","","","2023-09-13 9:46:04","800x418","https://rocketium.com/images/cran/prod/assets/2023-09-12-11:00:10976668-1692763201414.jpeg","1","Joy","center-right","2.642344498","Person, Glasses","2","Person","center-right","10.53714935","Glasses","center-right","1.027017686","Join us for a thought-provoking session on|Universal Automation Solutions|Presented by:|Mr. Sudhir Dembi|Senior General Manager, Software Centric Automation,|Schneider Automation|AUTOMATION|EXPO2023|16 India International Trade Show|24 August 2023 ||GRANDE, Opposite HALL No.1,|Bombay Exhibition Centre, Mumbai|11:15 AM - 11:40 AM|Life Is On Schneider|Electric|€|Years in India|Partnering for|sustainability","388","darkslategray","Join us for a thought-provoking session on","Schneider Electric, Schneider Electric","Schneider Electric","bottom-left","1.119617225","Schneider Electric","bottom-left","4.370813397","1","medium","10.53714935","NA","Informative","NA","Positive","38.8","> 40%","Events","English","1","1","2 to 4","> 60"
"2023-08-12","schneider-electric","55.21","3193","174","6","10","190","31","Post","Video (LinkedIn Source)","https://www.linkedin.com/feed/update/urn:li:activity:7096234188739158016","Discover the key to success in landing your dream #Services role with us! 🌟Our Services Talent Acquisition Partner, Belly, shares 3 game-changing interview tips in this must-watch video. ⬇️If you're interested in shaping a better world while advancing your career, head to http://spr.ly/6044P91TM#SEGreatPeople #InterviewTips #Careers","https://www.linkedin.com/company/schneider-electric/","https://dms.licdn.com/playlist/vid/D4D10AQF5pdz3Ky9BnA/mp4-720p-30fp-crf28/0/1691874071171?e=1695031200&v=beta&t=bn3S-m-m-AIMZystI5sEWH-6ydSLvc4dQVXiKHylAK4","","2023-09-13 9:47:34","720x404","https://rocketium.com/images/cran/prod/assets/2023-09-12-11:14:36249667-1691874049331.jpeg","1","Joy","center-left","4.507013201","Person, Outerwear","2","Person","center-left","36.02908595","Outerwear","bottom-left","22.54213627","WLI|Belly De La Reberdière|Talent Acquisition Partner|Great! Three tips for you.|Schneider|Electric","93","lightslategray","","Schneider Electric","Schneider Electric","top-right","1.055074257","","","0","1","large","36.02908595","","","","","4.65","20% to 40%","Hiring","English","1","1","2 to 4","> 60"
"2023-08-25","schneider-electric","15.14","1449","129","0","9","138","33","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7100786314974785536","We are excited to welcome the high-spirited young talents from Campuses to embark on their very first corporate journey with Schneider Electric.Know more about us and be a part of the #SchneiderElectric family - http://spr.ly/6044PUwhI#SEGreatpeople","https://www.linkedin.com/company/schneider-electric/","","","2023-09-13 9:47:34","800x418","https://rocketium.com/images/cran/prod/assets/2023-09-12-11:14:46673610-1692959379781.jpeg","4","Joy","center-right","1.528708134","Person, Person, Person, Person, Clothing, Clothing, Clothing, Overall","8","Person","center","25.0402171","Person","center-right","24.51069162","From|CAMPUS TO|CORPORATE 2023|Welcoming the next generation|of visionaries|Life Is On Schneider|60|Years in India|Partnering for|sustainability","133","darkslategray","","","","","0","","","0","4","large","77.44235833","","","","","13.3","20% to 40%","Hiring","English","2 to 4","2 to 4","5 or more","> 60"
"2023-08-24","schneider-electric","3.08","717","19","0","0","19","6","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7100325896049332224","Add a touch of beauty and protection to every corner of your home. Explore Livia, Schneider Electric's range of antibacterial switches. Shop Now - http://spr.ly/6049PmWBR#SchneiderElectric #LifeIsOn","https://www.linkedin.com/company/schneider-electric/","","","2023-09-13 9:46:04","800x418","https://rocketium.com/images/cran/prod/assets/2023-09-12-11:00:09459060-1692849607042.jpeg","0","","","0","Chair, Houseplant","2","Chair","center","13.75975569","Houseplant","center-right","2.422925665","Turn on|the elegance.|Livia switches,|now in pristine grey.|Life Is On Schneider|Electric|60|LIVIA|Life. Style.|Years in India|Partnering for|sustainability|Anti-Bactorial|Range","163","lightgray","","Schneider Electric","Schneider Electric","bottom-left","0.5906100478","","","0","0","small","0","Elegant","Informative","Friendly","Positive","16.3","> 40%","Offerings","English","0","0","2 to 4","> 60"
"2023-08-05","schneider-electric","9.23","1099","72","0","7","79","3","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7093538654026964993","Schneider Electric has been recognised as the no. 1 Power Purchase Agreement(PPA) marketplace solutions provider by Guidehouse Insights. Meet all your airport requirements with our extensive range of advisory services and digital platforms on airport infrastructure of the future -http://spr.ly/6042Pj3bg #InfrastructureOfTheFuture​","https://www.linkedin.com/company/schneider-electric/","","","2023-09-13 9:50:04","800x418","https://rocketium.com/images/cran/prod/assets/2023-09-12-11:44:11642958-1691231402434.jpeg","0","","","0","Airplane","1","Airplane","center-right","30.2854805","","","0","6|Years in India|Partnering for|sustainability|Choose The #1 PPA|Marketplace Solution|Provider To Build Your,|Airport Infrastructure|Life Is On Schneider|Electric|Guidehouse|INSIGHTS","170","black","","Schneider Electric","Schneider Electric","bottom-left","1.184210526","","","0","0","small","0","Modern","Informative","Professional","Positive","17","> 40%","Offerings","English","0","0","1","> 60"
"2023-08-30","schneider-electric","5.32","2253","192","0","18","210","16","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7102569156042010624","Looking for ways to reduce unplanned downtime and optimize performance? Read the white paper to discover how condition-based maintenance can help. http://spr.ly/6044PSsqe#OptimizePerformance #LifeIsOn","https://www.linkedin.com/company/schneider-electric/","","","2023-09-13 9:46:04","800x420","https://rocketium.com/images/cran/prod/assets/2023-09-12-10:59:45060083-1693384442159.jpeg","2","Joy","top-left","5.146428571","Person, Person","2","Person","center-left","46.40467796","Person","center-right","36.42551554","S|Minimize downtime by up to 75%|with condition-based maintenance.|Life Is On Schneider|Electric|QO|TREP","97","darkslategray","","Schneider Electric","Schneider Electric","bottom-left","1.789285714","","","0","2","large","82.8301935","NA","NA","NA","NA","9.7","< 10%","Offerings","English","2 to 4","2 to 4","2 to 4","> 60"
"2023-08-14","schneider-electric","3.59","478","22","2","1","25","7","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7096724672578281472","Join our training expert, Sharmishtha Goel, who will take you through Harmony Control & Signaling Offer to improve operator efficiency in your machines, a part of the OEM TechEdge Learning series for OEMs & Control Panel Builders.Reserve your calendar for the 18th of August, from 4 pm to 5 pm to excel in your business and carry out your daily industrial tasks with optimum comfort and ease!Register Now: http://spr.ly/6049PgatL#LifeIsOn","https://www.linkedin.com/company/schneider-electric/","","","2023-09-13 9:47:34","800x418","https://rocketium.com/images/cran/prod/assets/2023-09-12-11:14:54623623-1691991001134.jpeg","1","Joy","center-right","1.186901914","Person, Person, Person","3","Person","center-right","17.07072417","Person","bottom-right","2.154682711","CEM|TechEdge|Skill Up With Innovative Technologies|Discover The Harmony Control &|Signaling Offer To Improve Operator|Efficiency In Your Machine|18th August 2023 | 4:00 PM - 5:00 PM|Life Is On Schneider|Electric|Years in India|Partnering for|sustainability","244","darkslategray","","Schneider Electric, Schneider Electric","Schneider Electric","bottom-left","1.238636364","Schneider Electric","bottom-left","4.626196172","3","medium","20.39534775","Modern","Informative","Friendly","Positive","24.4","> 40%","Offerings","English","1","2 to 4","2 to 4","> 60"
"2023-08-18","schneider-electric","40.38","2599","123","5","7","135","44","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7098257997482668032","Can innovative, IoT-driven technology be the key to optimized and future-ready operations? See how CERN, a nuclear research organization, utilized EcoStruxure™ Transformer Expert to improve critical transformer asset management. http://spr.ly/6042PiYZY#PoweringTheFuture #LifeIsOn","https://www.linkedin.com/company/schneider-electric/","","","2023-09-13 9:47:34","800x420","https://rocketium.com/images/cran/prod/assets/2023-09-12-11:14:14706970-1692356581953.jpeg","1","Joy","top-right","1.336011905","Person, Picture frame, Window","3","Person","center-right","34.69758531","Picture frame","top-center","7.191137062","Improve critical transformer asset|management with|EcoStruxure™ Transformer Expert.|Life Is On Schneider|Electric","108","darkslategray","","Schneider Electric","Schneider Electric","bottom-left","3.124404762","","","0","1","large","34.69758531","Modern","Informative","Professional","Positive","10.8","> 40%","Offerings","English","1","1","2 to 4","> 60"
"2023-08-16","schneider-electric","23.40","2279","213","2","10","225","28","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7097547567168667650","Cultivating a more sustainable industrial sector means addressing energy consumption - for heavy and light industries. Read the article to learn more http://spr.ly/6007PRvNX","https://www.linkedin.com/company/schneider-electric/","","","2023-09-13 9:47:34","800x420","https://rocketium.com/images/cran/prod/assets/2023-09-12-11:14:22355923-1692187201243.jpeg","0","","","0","","0","","","0","","","0","The newest efficiency measures could|reduce industrial carbon emissions by 70%|Source: IEA|Life Is On Schneider|Electric","115","darkslategray","","Schneider Electric, Schneider Electric","Schneider Electric","bottom-center","1.103571429","Schneider Electric","bottom-left","4.2625","0","","0","Modern","Informative","Friendly","Positive","11.5","> 40%","Sustainability","English","0","0","0","> 60"
"2023-08-16","vertiv","13.12","603","27","0","1","28","5","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7097547570893217792","Ready to unlock energy efficiency in your data center? Dive into our white paper, ""Experimental Lessons of an Organic Rankine Cycle Applied for Waste Heat Recovery in a Data Center Environment,"" and learn from real-life experiments that will reshape your approach to energy consumption. Download now and take the first step toward a greener data center! http://ms.spr.ly/60469Dys4#DataCenterManagement #EnergyOptimization #GreenTech","https://www.linkedin.com/company/vertiv/","","","2023-09-13 9:50:47","520x320","https://rocketium.com/images/cran/prod/assets/2023-09-12-12:00:15593452-1692187202077.jpeg","0","","","0","","0","","","0","","","0","VERTIV.|Experimental Lessons|of Organic Rankine Cycle|DOWNLOAD THE WHITE PAPER","74","black","DOWNLOAD THE WHITE PAPER","Vertiv Co","Vertiv Co","top-left","2.923076923","","","0","0","","0","Modern","Informative","Professional","Positive","7.4","> 40%","Sustainability","English","0","0","0","> 60"
